user_id,session_id,ui_version,time_spent_seconds,page_clicks,scroll_depth,datetime
904,904_6018,New,221,3,0.88,2025-06-12 02:20:07
904,904_5590,Old,243,4,0.64,2025-06-10 00:13:05
904,904_7249,New,226,6,0.83,2025-06-26 18:39:31
905,905_8906,Old,246,4,0.47,2025-06-26 22:10:15
905,905_9989,New,256,5,0.68,2025-06-20 03:57:52
905,905_2136,Old,118,7,0.6,2025-06-12 02:54:51
906,906_8369,New,418,9,0.89,2025-06-27 21:31:20
906,906_6259,New,358,7,0.77,2025-06-17 00:51:49
907,907_6982,New,220,7,0.73,2025-06-26 03:28:35
907,907_3168,New,315,6,0.88,2025-06-14 10:29:32
908,908_5132,Old,239,9,0.61,2025-06-04 06:09:00
908,908_3161,New,190,5,0.65,2025-06-25 20:16:21
908,908_8741,Old,212,7,0.64,2025-06-24 09:10:52
909,909_3264,Old,292,7,0.62,2025-06-07 12:22:21
909,909_1196,Old,269,4,0.5,2025-06-11 00:40:13
909,909_5761,Old,195,5,0.47,2025-06-04 05:00:27
910,910_9591,New,302,4,0.62,2025-06-19 20:12:51
910,910_9488,New,212,8,0.64,2025-06-09 02:35:19
911,911_1312,New,284,9,0.67,2025-06-16 07:47:28
911,911_8517,Old,215,6,0.66,2025-06-08 16:16:53
911,911_7165,New,301,6,0.72,2025-06-14 08:26:12
912,912_5380,New,215,4,0.89,2025-06-21 19:57:51
913,913_2550,New,374,5,0.83,2025-06-25 13:49:55
914,914_7271,Old,225,4,0.41,2025-06-03 18:00:07
914,914_6174,New,356,7,0.74,2025-06-15 17:53:14
915,915_2549,New,259,10,0.79,2025-06-14 11:23:05
915,915_7823,Old,266,9,0.44,2025-06-09 19:32:23
915,915_3373,Old,306,3,0.58,2025-06-22 04:09:10
915,915_1738,New,241,5,0.71,2025-06-17 19:57:52
916,916_3716,New,202,9,0.68,2025-06-15 01:48:44
916,916_9181,Old,240,2,0.53,2025-06-28 23:02:25
917,917_6321,New,294,6,0.67,2025-06-27 16:59:34
917,917_8197,Old,207,5,0.66,2025-06-28 10:41:30
918,918_8037,New,293,7,0.67,2025-06-03 13:57:00
918,918_7009,Old,155,6,0.42,2025-06-16 11:38:18
918,918_9275,Old,214,2,0.65,2025-06-04 10:14:26
918,918_6960,New,326,4,0.86,2025-06-24 04:14:25
919,919_9209,Old,234,1,0.44,2025-06-25 20:53:20
919,919_9785,New,271,8,0.82,2025-06-03 08:17:10
919,919_7572,New,137,5,0.86,2025-06-12 21:58:58
919,919_8300,New,190,4,0.73,2025-06-07 02:55:17
920,920_9421,Old,271,5,0.63,2025-06-29 22:48:15
920,920_6155,New,310,7,0.85,2025-06-15 02:14:55
920,920_2172,Old,157,2,0.42,2025-06-22 13:09:45
920,920_7326,Old,227,12,0.47,2025-06-26 13:58:15
921,921_8805,New,303,5,0.8,2025-06-19 06:11:17
922,922_5300,New,280,5,0.73,2025-06-24 23:43:50
922,922_4659,New,227,9,0.62,2025-06-08 14:46:54
922,922_6982,New,319,5,0.71,2025-06-21 11:16:05
923,923_5342,New,152,5,0.8,2025-06-09 18:28:06
924,924_5514,Old,208,4,0.51,2025-06-23 13:34:42
924,924_9231,New,323,3,0.9,2025-06-08 14:57:02
924,924_7822,New,260,6,0.66,2025-06-23 00:32:00
925,925_7893,Old,223,3,0.48,2025-06-04 02:44:36
926,926_5142,Old,263,2,0.44,2025-06-10 06:06:36
926,926_9165,New,261,14,0.64,2025-06-13 01:46:59
926,926_3758,Old,288,6,0.55,2025-06-01 02:32:40
927,927_9975,Old,166,0,0.64,2025-06-18 08:48:26
928,928_8370,New,268,5,0.78,2025-06-05 10:49:00
928,928_3469,New,219,5,0.79,2025-06-14 10:44:58
928,928_2814,Old,261,5,0.42,2025-06-04 19:15:44
928,928_7940,New,390,5,0.7,2025-06-09 12:17:55
929,929_1901,Old,271,8,0.64,2025-06-16 13:10:24
929,929_4841,Old,205,5,0.56,2025-06-24 10:25:06
930,930_8388,Old,181,6,0.63,2025-06-17 06:21:19
931,931_9391,New,183,8,0.82,2025-06-27 21:59:00
931,931_8721,New,206,8,0.87,2025-06-14 05:46:13
931,931_5387,New,238,12,0.82,2025-06-21 22:02:24
932,932_5739,New,219,6,0.87,2025-06-24 21:49:30
932,932_5389,New,338,7,0.78,2025-06-29 01:04:44
932,932_7343,Old,141,12,0.46,2025-06-24 23:11:41
932,932_1391,Old,183,5,0.46,2025-06-30 08:50:03
933,933_1260,New,311,5,0.72,2025-06-18 05:34:23
934,934_4163,New,305,3,0.72,2025-06-07 05:37:16
935,935_9083,New,200,8,0.68,2025-06-21 08:41:02
935,935_7444,New,250,2,0.86,2025-06-17 14:19:39
935,935_4314,Old,165,5,0.44,2025-06-10 22:50:43
935,935_5794,New,271,9,0.63,2025-06-19 19:38:37
936,936_1177,New,329,3,0.82,2025-06-11 16:45:36
937,937_2627,Old,290,4,0.67,2025-06-28 05:08:04
937,937_7477,New,282,8,0.64,2025-06-18 17:30:26
938,938_3768,Old,289,7,0.44,2025-06-10 21:48:24
939,939_3072,Old,230,6,0.64,2025-06-19 03:41:20
939,939_6450,New,337,10,0.62,2025-06-28 00:45:54
940,940_5800,New,224,7,0.72,2025-06-07 23:09:52
940,940_7174,New,266,6,0.81,2025-06-03 13:57:38
941,941_7914,Old,256,3,0.41,2025-06-26 12:03:06
941,941_3647,New,271,7,0.79,2025-06-06 08:42:45
941,941_4145,New,266,5,0.88,2025-06-11 22:35:53
941,941_8537,Old,124,2,0.67,2025-06-23 08:13:24
942,942_1573,New,275,4,0.81,2025-06-25 00:30:03
943,943_7339,Old,171,3,0.58,2025-06-29 02:17:52
943,943_5150,Old,237,5,0.41,2025-06-06 22:33:24
943,943_9086,New,232,2,0.69,2025-06-17 07:31:57
943,943_1141,New,328,3,0.78,2025-06-11 12:24:59
944,944_6536,Old,199,9,0.43,2025-06-06 19:02:04
945,945_4374,Old,232,5,0.61,2025-06-02 02:00:04
946,946_9418,New,293,7,0.64,2025-06-04 21:49:24
946,946_2932,Old,234,6,0.48,2025-06-25 20:34:12
946,946_6050,Old,289,6,0.42,2025-06-03 17:21:59
947,947_8032,Old,231,6,0.41,2025-06-11 08:51:04
948,948_2934,Old,308,7,0.61,2025-06-25 13:59:46
948,948_6076,Old,200,5,0.68,2025-06-07 04:34:46
948,948_6351,New,176,4,0.67,2025-06-28 04:06:14
948,948_2488,New,348,10,0.69,2025-06-12 18:24:42
949,949_6136,Old,239,5,0.5,2025-06-16 03:59:33
949,949_5868,New,295,9,0.66,2025-06-26 10:27:56
950,950_6764,Old,281,6,0.66,2025-06-24 01:01:31
951,951_3821,Old,267,4,0.65,2025-06-20 12:20:45
951,951_1207,New,330,2,0.66,2025-06-25 07:10:23
951,951_8605,New,322,9,0.64,2025-06-29 15:09:24
952,952_5781,Old,145,3,0.41,2025-06-28 18:40:55
952,952_5214,New,269,7,0.67,2025-06-16 14:15:54
952,952_3619,New,291,5,0.64,2025-06-16 01:40:26
952,952_1141,New,203,6,0.88,2025-06-13 12:04:56
953,953_4429,Old,319,4,0.49,2025-06-10 03:54:33
954,954_5900,New,357,4,0.63,2025-06-26 06:03:56
954,954_7275,New,287,4,0.65,2025-06-02 18:06:26
954,954_4147,New,223,4,0.88,2025-06-10 01:59:44
954,954_3768,New,175,5,0.72,2025-06-16 16:53:49
955,955_8900,New,278,7,0.85,2025-06-04 00:29:49
955,955_8325,Old,230,1,0.47,2025-06-12 08:25:53
955,955_9312,New,266,8,0.66,2025-06-26 07:19:00
956,956_6458,Old,176,4,0.57,2025-06-29 13:09:03
956,956_9708,Old,185,5,0.47,2025-06-01 07:45:33
956,956_9998,New,236,5,0.72,2025-06-23 03:48:06
957,957_3486,Old,225,3,0.42,2025-06-11 22:11:27
957,957_5497,New,354,7,0.72,2025-06-20 08:07:38
957,957_6941,New,290,4,0.71,2025-06-27 09:10:27
957,957_1788,Old,261,5,0.41,2025-06-25 05:05:02
958,958_1966,Old,202,3,0.59,2025-06-29 15:29:15
959,959_4871,New,267,6,0.79,2025-06-10 13:03:22
959,959_1909,Old,271,2,0.43,2025-06-09 07:19:22
960,960_8194,New,162,7,0.76,2025-06-10 02:00:52
960,960_9124,Old,173,6,0.53,2025-06-03 18:13:55
960,960_3898,Old,182,5,0.44,2025-06-01 19:17:21
961,961_7482,Old,182,0,0.64,2025-06-07 04:11:30
962,962_3272,Old,186,8,0.55,2025-06-06 09:45:10
963,963_4558,Old,221,4,0.59,2025-06-09 20:27:07
963,963_7914,Old,285,5,0.42,2025-06-15 14:33:05
964,964_3281,Old,196,7,0.41,2025-06-08 01:23:44
964,964_5815,New,259,7,0.86,2025-06-12 03:10:41
964,964_6825,New,236,5,0.87,2025-06-05 22:50:47
965,965_7357,Old,265,2,0.54,2025-06-17 11:45:11
965,965_6117,Old,169,5,0.43,2025-06-03 07:36:27
965,965_7346,Old,223,10,0.57,2025-06-02 18:50:25
966,966_1567,Old,221,3,0.46,2025-06-02 21:21:30
967,967_5616,New,267,8,0.68,2025-06-23 03:08:11
968,968_1464,Old,161,6,0.65,2025-06-13 08:43:06
968,968_3715,New,242,5,0.63,2025-06-20 02:41:42
969,969_2399,New,232,8,0.81,2025-06-12 11:58:48
969,969_7310,New,329,6,0.67,2025-06-27 22:29:01
970,970_2968,New,215,4,0.87,2025-06-08 07:42:42
970,970_1741,New,307,3,0.75,2025-06-21 00:53:59
970,970_5197,New,190,13,0.78,2025-06-24 17:11:14
971,971_4835,New,289,11,0.83,2025-06-10 17:46:11
971,971_9705,New,303,10,0.64,2025-06-04 03:29:27
971,971_5718,Old,241,5,0.67,2025-06-21 23:48:57
971,971_9111,Old,235,7,0.5,2025-06-08 01:54:17
972,972_1218,New,270,5,0.79,2025-06-22 18:13:23
972,972_3985,Old,186,2,0.49,2025-06-27 20:56:39
972,972_4405,Old,301,6,0.58,2025-06-21 16:08:06
973,973_6434,New,217,4,0.76,2025-06-17 08:57:50
974,974_4318,New,240,11,0.77,2025-06-24 00:33:32
974,974_3922,New,269,4,0.87,2025-06-23 16:24:09
974,974_5928,New,207,3,0.61,2025-06-16 23:36:29
975,975_5582,Old,318,7,0.68,2025-06-06 18:17:06
975,975_5145,New,317,3,0.7,2025-06-10 10:51:20
975,975_1559,New,251,8,0.7,2025-06-22 15:47:59
975,975_4091,Old,194,5,0.41,2025-06-07 19:13:35
976,976_9124,Old,132,3,0.62,2025-06-21 14:44:22
976,976_8671,Old,200,5,0.59,2025-06-27 18:18:08
977,977_1888,New,250,7,0.6,2025-06-09 05:03:30
977,977_8940,New,236,6,0.78,2025-06-07 10:19:06
977,977_3840,Old,126,6,0.64,2025-06-09 10:02:46
977,977_3380,New,270,2,0.9,2025-06-21 00:50:06
978,978_2763,New,253,5,0.7,2025-06-30 00:16:44
978,978_7222,Old,229,1,0.43,2025-06-17 13:13:00
978,978_2625,New,284,4,0.7,2025-06-14 01:39:27
978,978_4497,Old,200,1,0.57,2025-06-25 19:59:24
979,979_3597,New,287,5,0.66,2025-06-28 09:40:46
979,979_1973,New,196,6,0.85,2025-06-30 05:14:39
979,979_6468,New,233,4,0.79,2025-06-28 00:37:41
979,979_9105,Old,259,5,0.69,2025-06-15 07:52:20
980,980_3061,Old,193,6,0.51,2025-06-27 18:41:13
980,980_2128,Old,268,7,0.61,2025-06-29 08:58:43
981,981_6434,Old,272,9,0.58,2025-06-16 09:57:44
981,981_3749,Old,298,7,0.51,2025-06-01 02:12:07
981,981_8656,New,350,7,0.72,2025-06-13 18:01:24
981,981_3819,Old,201,6,0.58,2025-06-03 09:46:52
982,982_8901,Old,216,3,0.51,2025-06-23 22:50:56
982,982_9159,New,221,6,0.8,2025-06-11 23:35:03
982,982_6420,Old,206,8,0.42,2025-06-22 11:38:47
982,982_2305,Old,185,9,0.66,2025-06-28 15:02:30
983,983_9352,New,250,8,0.61,2025-06-12 16:17:27
983,983_4733,Old,176,8,0.5,2025-06-07 03:37:36
983,983_6164,Old,168,7,0.53,2025-06-10 03:01:02
983,983_1267,New,303,6,0.7,2025-06-28 02:59:58
984,984_5317,Old,241,7,0.54,2025-06-01 16:24:18
985,985_3808,Old,217,4,0.64,2025-06-04 14:22:27
985,985_6796,New,324,9,0.62,2025-06-09 09:55:38
985,985_7992,Old,111,7,0.63,2025-06-27 16:39:05
985,985_1550,Old,323,5,0.43,2025-06-28 22:53:18
986,986_5051,Old,230,4,0.42,2025-06-23 04:47:07
986,986_7837,Old,209,4,0.59,2025-06-03 09:33:13
987,987_8235,New,213,6,0.77,2025-06-20 23:16:40
987,987_1412,New,308,5,0.74,2025-06-14 16:31:01
987,987_5400,New,243,7,0.67,2025-06-15 16:04:08
987,987_2064,New,377,8,0.62,2025-06-25 06:51:25
988,988_8348,New,233,4,0.86,2025-06-05 00:58:00
988,988_7460,Old,241,3,0.67,2025-06-09 04:24:20
988,988_5087,Old,295,7,0.64,2025-06-28 19:02:58
988,988_5285,New,346,12,0.66,2025-06-04 15:53:50
989,989_3199,New,244,4,0.71,2025-06-16 15:50:26
989,989_2224,New,365,6,0.82,2025-06-07 01:49:24
990,990_9501,Old,344,2,0.5,2025-06-02 05:33:32
990,990_5575,New,223,6,0.8,2025-06-21 15:02:49
990,990_5680,Old,226,4,0.44,2025-06-04 07:19:01
990,990_8934,New,298,9,0.77,2025-06-20 15:45:58
991,991_5728,New,265,2,0.73,2025-06-09 23:05:21
991,991_5576,New,166,5,0.64,2025-06-02 13:00:41
992,992_7714,Old,76,5,0.55,2025-06-30 12:02:15
992,992_4875,Old,218,5,0.55,2025-06-08 15:19:15
992,992_9122,Old,233,7,0.66,2025-06-19 22:32:27
992,992_1230,New,294,6,0.82,2025-06-14 08:12:07
993,993_5396,New,161,10,0.81,2025-06-01 13:32:55
993,993_4447,New,233,6,0.87,2025-06-26 14:04:13
994,994_6916,Old,200,5,0.67,2025-06-03 06:51:44
994,994_1982,Old,150,6,0.57,2025-06-13 09:10:57
994,994_4370,Old,273,4,0.6,2025-06-01 02:03:13
994,994_1883,Old,225,2,0.46,2025-06-08 20:56:44
995,995_6167,New,336,7,0.62,2025-06-06 11:12:53
995,995_1456,Old,231,4,0.69,2025-06-18 23:30:13
995,995_8566,Old,190,6,0.63,2025-06-18 16:26:11
995,995_5811,New,195,5,0.82,2025-06-20 08:08:56
996,996_1123,Old,271,7,0.61,2025-06-18 16:18:34
997,997_9156,New,171,7,0.71,2025-06-02 03:36:25
998,998_5239,Old,179,10,0.45,2025-06-11 03:20:14
998,998_7272,New,220,4,0.81,2025-06-27 02:19:34
998,998_3272,Old,361,5,0.61,2025-06-07 23:45:06
998,998_2457,New,226,4,0.81,2025-06-27 06:11:39
999,999_5924,New,266,9,0.61,2025-06-30 07:35:31
999,999_5117,Old,131,5,0.53,2025-06-01 01:33:04
999,999_1498,New,304,5,0.84,2025-06-10 03:36:05
999,999_5482,New,233,4,0.7,2025-06-07 23:32:49
1000,1000_2072,New,268,4,0.76,2025-06-19 05:46:59
1000,1000_8697,Old,181,7,0.62,2025-06-10 07:59:42
1000,1000_8090,Old,276,6,0.63,2025-06-12 21:57:15
